as_of,node,level,n_leaves,window_q,observed,expected,n_study,llr,p_value,obs_exp,recurrence_interval
2024-10-01,Baclofen,substance,1,2.0,3,0.8859203215510106,6,2.0590661492506976,0.9991,3.386309047237791,1.0009008107296566
2024-10-01,Clonazepam,substance,1,3.0,19,12.399219765929777,55,2.0485725019246734,0.9991,1.532354483481909,1.0009008107296566
2024-10-01,Quetiapine,substance,1,5.0,23,16.683532332427,43,1.8954052957108436,0.9994,1.378604934597452,1.0006003602161297
2024-10-01,Alprazolam,substance,1,4.0,124,107.1254285376522,346,1.8748750263862028,0.9994,1.157521623882389,1.0006003602161297
2024-10-01,Propranolol,substance,1,5.0,4,1.9399456200496512,5,1.7761049903270871,0.9997,2.061913467397928,1.000300090027008
2024-10-01,Chlorcyclizine,substance,1,5.0,4,1.9399456200496512,5,1.7761049903270871,0.9997,2.061913467397928,1.000300090027008
2024-10-01,Dextromethorphan,substance,1,5.0,4,1.9399456200496512,5,1.7761049903270871,0.9997,2.061913467397928,1.000300090027008
2024-10-01,Cardiovascular medications,family,23,2.0,7,3.5436812862040425,24,1.618874293666566,1.0,1.9753469442220446,1.0
2024-10-01,Metoprolol,substance,1,2.0,3,1.0335737084761791,7,1.5973545117320886,1.0,2.902550611918106,1.0
2024-10-01,para-Fluorofentanyl,substance,1,2.0,54,43.705402529849856,296,1.3400142121574277,1.0,1.2355451929110859,1.0
2024-10-01,Acetaminophen,substance,1,3.0,3,1.3526421562832485,6,1.0765976770644425,1.0,2.2178814892501313,1.0
2024-10-01,Lorazepam,substance,1,3.0,12,8.341293297080032,37,0.9497237110455905,1.0,1.43862583086495,1.0
2024-10-01,Inhalants,family,7,3.0,5,2.930724671947038,13,0.8305633662960628,1.0,1.7060626840385626,1.0
2024-10-01,Antipsychotics,family,13,5.0,32,26.771249556685188,69,0.8182512410221543,1.0,1.1953121550132917,1.0
2024-10-01,Phenethylamines (Amphetamines) (S),category,4,2.0,792,760.7102494384678,5152,0.7466054631177279,1.0,1.0411322847097555,1.0
2024-10-01,Supplement,category,21,6.0,576,555.2996808133349,1165,0.7365743301018028,1.0,1.0372777437155118,1.0
2024-10-01,Stimulants,superclass,11,6.0,3249,3200.2421089963354,6714,0.7094226932734244,1.0,1.0152356882207754,1.0
2024-10-01,Clozapine,substance,1,6.0,3,1.9066083461402057,4,0.6210735287550698,1.0,1.5734747023809523,1.0
2024-10-01,Ethanol,substance,1,6.0,558,539.5701619576782,1132,0.6009116350647652,1.0,1.03415651817264,1.0
2024-10-01,"1,1-Difluoroethane",substance,1,6.0,7,5.243172951885565,11,0.5665147532418426,1.0,1.3350694444444444,1.0
2024-10-01,Muscle relaxants,family,7,5.0,14,11.251684596287976,29,0.5359465317264185,1.0,1.2442581268780601,1.0
2024-10-01,Chlordiazepoxide,substance,1,5.0,5,3.4919021160893724,9,0.5152565655024339,1.0,1.4318843523596723,1.0
2024-10-01,Methamphetamine,substance,1,2.0,772,748.8979784844544,5072,0.4145544938385939,1.0,1.0308480222663936,1.0
2024-10-01,Cyclobenzaprine,substance,1,6.0,8,6.6731292114907195,14,0.252086852047118,1.0,1.1988378684807257,1.0
2024-10-01,Tramadol,substance,1,3.0,15,12.850100484690861,57,0.2237951728057821,1.0,1.1673060469737533,1.0
2024-10-01,Cocaine,substance,1,6.0,751,739.2873862158648,1551,0.17720902705433694,1.0,1.015843113250028,1.0
2024-10-01,Fentanyl analogs,family,8,2.0,69,64.67218347322378,438,0.16686368082641057,1.0,1.0669192888557422,1.0
2024-10-01,Levamisole,substance,1,5.0,3,2.3279347440595815,6,0.15446650480860258,1.0,1.2886959171237051,1.0
2024-10-01,Zolpidem,substance,1,6.0,3,2.3832604326752573,5,0.15286458175589468,1.0,1.2587797619047618,1.0
2024-10-01,Midazolam,substance,1,6.0,3,2.3832604326752573,5,0.15286458175589468,1.0,1.2587797619047618,1.0
2024-10-01,Bupropion,substance,1,5.0,8,6.983804232178745,18,0.11896764050113817,1.0,1.1455074818877378,1.0
2024-10-01,Diazepam,substance,1,2.0,10,8.711549828584937,59,0.10755225793405132,1.0,1.147901371945014,1.0
2024-10-01,Gabapentinoids,family,2,4.0,6,5.263388107341293,17,0.07291018527170645,1.0,1.1399501381308537,1.0
2024-10-01,Temazepam,substance,1,6.0,8,7.626433384560823,16,0.017463048038342588,1.0,1.0489831349206349,1.0
2024-10-01,Z-drugs,family,2,6.0,3,2.8599125192103085,6,0.0065486430143784635,1.0,1.0489831349206349,1.0
2025-01-01,Lidocaine,substance,1,3.0,25,7.721450802011012,35,19.33668320240102,0.0001,3.237733509030308,10000.0
2025-01-01,Cutting agents and adulterants,family,5,6.0,45,24.590375867847737,53,17.05553928011885,0.0001,1.829984228050704,10000.0
2025-01-01,Carfentanil,substance,1,5.0,17,6.538305003591094,17,16.244101561001457,0.0001,2.6000622471210706,10000.0
2025-01-01,Depressants,superclass,40,5.0,486,401.9134546325114,1045,13.993737307834735,0.0001,1.209215552249608,10000.0
2025-01-01,Benzodiazepines,category,19,5.0,276,220.37933923868806,573,11.130712346057742,0.0008,1.2523860038488925,1250.0
2025-01-01,Prescription benzodiazepines,family,11,4.0,206,158.96947570026333,531,9.463791093243607,0.0033,1.2958462566009379,303.03030303030306
2025-01-01,Bromazolam,substance,1,6.0,26,14.38305003591094,31,9.38827202438966,0.0036,1.807683344984853,277.77777777777777
2025-01-01,Prescription opioids,family,13,3.0,154,112.73318170936078,511,8.986091550413178,0.0054,1.366057425727856,185.18518518518516
2025-01-01,Narcotic Analgesics,category,18,3.0,168,126.19056739286569,572,8.29210282325812,0.0111,1.3313197925243503,90.09009009009009
2025-01-01,Other substances,category,71,6.0,144,113.67249221929615,245,7.534879668884429,0.0335,1.266797245213875,29.850746268656714
2025-01-01,Codeine,substance,1,6.0,35,22.2705290878621,48,6.947993619856392,0.0485,1.5715836773305814,20.618556701030926
2025-01-01,Designer benzodiazepines,family,8,6.0,31,19.48671295187934,42,6.51357073224314,0.0718,1.5908275590938128,13.927576601671309
2025-01-01,Alprazolam,substance,1,5.0,167,134.22755566195835,349,6.348191571412684,0.0795,1.2441558603702545,12.578616352201257
2025-01-01,Depressants and Tranquilizers,category,21,2.0,97,69.77735216662676,472,5.67203455133701,0.1993,1.3901358677005422,5.017561465127947
2025-01-01,Medicines and other,superclass,123,6.0,784,718.6885324395499,1549,5.5203964530095035,0.2161,1.09087590049441,4.6274872744099955
2025-01-01,Amphetamine,substance,1,4.0,35,22.15393823318171,74,4.902671465229769,0.3152,1.5798545446686192,3.17258883248731
2025-01-01,Morphine,substance,1,3.0,33,20.29638496528609,92,4.534917911495658,0.4681,1.6259053056217414,2.1362956633198036
2025-01-01,Dissociatives,family,4,2.0,83,61.055183145798416,413,4.240214678344884,0.5671,1.3594259442609131,1.763357432551578
2025-01-01,Antidepressants,category,16,6.0,82,64.9557098395978,140,4.164258007976898,0.5786,1.2623986436679935,1.7283097131005876
2025-01-01,Ephedrine,substance,1,5.0,7,3.0768494134546325,8,4.1600792645389575,0.5833,2.275054466230937,1.7143836790673752
2025-01-01,Inhalants,family,7,1.0,5,1.1376586066554943,16,4.092039586266875,0.6052,4.394991582491582,1.6523463317911435
2025-01-01,Clonazepam,substance,1,5.0,28,18.461096480727797,48,3.863571098794427,0.6613,1.516702977487291,1.5121729925903524
2025-01-01,Dextromethorphan,substance,1,6.0,5,2.3198467799856357,5,3.8396838602323187,0.6996,2.15531475748194,1.429388221841052
2025-01-01,Benzylfentanyl,substance,1,4.0,5,1.7962652621498683,6,3.682667933465579,0.781,2.7835532453685192,1.2804097311139564
2025-01-01,Xylazine,substance,1,6.0,8,4.175724203974144,9,3.6275692616828445,0.8071,1.915835339983947,1.2390038409119069
2025-01-01,Antihistamines,family,9,6.0,49,37.11754847977017,80,3.5500513876774686,0.8449,1.3201302889576882,1.1835720203574387
2025-01-01,PCP,substance,1,2.0,70,51.59384725879818,349,3.5320407295781067,0.8482,1.3567509251418164,1.1789672247111531
2025-01-01,Analgesics,category,4,4.0,6,2.3950203495331577,8,3.449189959658342,0.8662,2.5051979208316673,1.1544677903486493
2025-01-01,Hydroxyzine,substance,1,6.0,15,9.279387119942543,20,3.390168427812892,0.8751,1.616486068111455,1.142726545537653
2025-01-01,"1,1-Difluoroethane",substance,1,1.0,4,0.9243476179075891,13,3.214145883202169,0.8989,4.327376327376328,1.1124707976415618
2025-01-01,Propranolol,substance,1,6.0,4,1.8558774239885085,4,3.071747088185855,0.9338,2.15531475748194,1.0708931248661384
2025-01-01,Chlorcyclizine,substance,1,6.0,4,1.8558774239885085,4,3.071747088185855,0.9338,2.15531475748194,1.0708931248661384
2025-01-01,Methocarbamol,substance,1,6.0,4,1.8558774239885085,4,3.071747088185855,0.9338,2.15531475748194,1.0708931248661384
2025-01-01,Oxycodone,substance,1,3.0,36,24.708642566435238,112,3.021793705412886,0.9377,1.4569800790636387,1.0664391596459422
2025-01-01,Lorazepam,substance,1,4.0,19,11.675724203974143,39,3.0107506609145043,0.9398,1.6273080511385192,1.0640561821664185
2025-01-01,Acetyl fentanyl,substance,1,1.0,17,9.172372516159923,129,2.9230902787005384,0.9509,1.8533917991282334,1.0516352928804291
2025-01-01,Pregabalin,substance,1,5.0,3,1.1538185300454873,3,2.8666061578237865,0.9669,2.6000622471210706,1.034233116144379
2025-01-01,Citalopram,substance,1,5.0,14,8.461335887000239,22,2.840839201359957,0.9683,1.6545850663497723,1.0327377878756583
2025-01-01,Trazodone,substance,1,3.0,14,7.721450802011012,35,2.83762832632362,0.9686,1.8131307650569723,1.0324179227751393
2025-01-01,Acetaminophen,substance,1,4.0,4,1.4968877184582237,5,2.677973254792967,0.9806,2.6722111155537784,1.0197838058331634
2025-01-01,Mirtazapine,substance,1,6.0,10,6.031601627962653,13,2.5274057131047076,0.9897,1.6579344288322617,1.0104071940992219
2025-01-01,Quetiapine,substance,1,6.0,27,19.950682307876466,43,2.3287259747594504,0.9937,1.3533371733026136,1.0063399416322834
2025-01-01,Ketamine,substance,1,5.0,30,22.307158247546084,58,2.09181458536116,0.9979,1.3448597829936573,1.002104419280489
2025-01-01,Doxepin,substance,1,2.0,3,0.8870002394062724,6,2.0560450044852,0.9987,3.382186234817814,1.0013016921998599
2025-01-01,Venlafaxine,substance,1,3.0,4,1.5442901604022023,7,2.012768652106664,0.9992,2.5901868072242467,1.00080064051241
2025-01-01,Hydrocodone,substance,1,3.0,35,25.811706966722525,117,1.9492003842773862,0.9993,1.355973862756283,1.0007004903432404
2025-01-01,Diphenhydramine,substance,1,5.0,22,15.768853243954991,41,1.93696254090717,0.9993,1.3951553521137452,1.0007004903432404
2025-01-01,Hydromorphone,substance,1,5.0,12,7.692123533636581,20,1.8901341151229447,0.9996,1.5600373482726424,1.0004001600640255
2025-01-01,Chlordiazepoxide,substance,1,1.0,3,0.8532439549916208,12,1.846650728576433,0.9996,3.515993265993266,1.0004001600640255
2025-01-01,Baclofen,substance,1,5.0,4,1.9230308834091452,5,1.805622279075726,0.9997,2.080049797696857,1.000300090027008
2025-01-01,Salicylate,substance,1,4.0,3,1.1975101747665788,4,1.724594979829171,0.9997,2.5051979208316673,1.000300090027008
2025-01-01,Paroxetine,substance,1,4.0,4,1.7962652621498683,6,1.7166864784809286,0.9997,2.2268425962948153,1.000300090027008
2025-01-01,Mitragynine,substance,1,5.0,29,22.307158247546084,58,1.587282456866638,0.9999,1.3000311235605353,1.000100010001
2025-01-01,Fluoxetine,substance,1,4.0,9,5.388795786449605,18,1.5798741194295984,0.9999,1.6701319472211116,1.000100010001
2025-01-01,Antipsychotics,family,13,6.0,36,29.23006942781901,63,1.458739790800335,1.0,1.2316084328468229,1.0
2025-01-01,Barbiturates,family,4,5.0,3,1.5384247067273162,4,1.1027584323501691,1.0,1.950046685340803,1.0
2025-01-01,Bupropion,substance,1,1.0,3,1.279865932487431,18,0.9271194956877864,1.0,2.3439955106621775,1.0
2025-01-01,Muscle relaxants,family,7,6.0,16,12.527172611922433,27,0.8968639541277375,1.0,1.2772235599892978,1.0
2025-01-01,MDMA,substance,1,1.0,6,3.4840794828824513,49,0.8162654077714815,1.0,1.7221191506905793,1.0
2025-01-01,Metoprolol,substance,1,3.0,3,1.5442901604022023,7,0.7506702765396243,1.0,1.9426401054181848,1.0
2025-01-01,Duloxetine,substance,1,2.0,3,1.4783337323437873,10,0.7461778671089252,1.0,2.029311740890688,1.0
2025-01-01,Hallucinogens,superclass,8,1.0,6,3.768494134546325,53,0.6103534299987192,1.0,1.5921478940346865,1.0
2025-01-01,Supplement,category,21,3.0,269,253.70481206607613,1150,0.5833116226095072,1.0,1.0602873386963598,1.0
2025-01-01,Phenethylamines (Amphetamines) (S),category,4,3.0,1163,1131.744074694757,5130,0.5501751964449504,1.0,1.0276174852637714,1.0
2025-01-01,Methadone,substance,1,1.0,5,3.199664831218578,45,0.47096309073018916,1.0,1.562663673774785,1.0
2025-01-01,Cardiovascular medications,family,23,3.0,7,5.074096241321523,23,0.43380273368847067,1.0,1.3795560168911747,1.0
2025-01-01,Diazepam,substance,1,3.0,16,13.016159923389992,59,0.41748664669011193,1.0,1.2292411966487948,1.0
2025-01-01,Methamphetamine,substance,1,3.0,1139,1114.7568829303327,5053,0.3364942248186473,1.0,1.021747447753756,1.0
2025-01-01,Ethanol,substance,1,6.0,529,515.4699545128083,1111,0.3309088325683476,1.0,1.0262479808352352,1.0
2025-01-01,Stimulants,superclass,11,3.0,1497,1472.8115872635863,6676,0.25385861862028847,1.0,1.0164232906269801,1.0
2025-01-01,Levamisole,substance,1,6.0,3,2.3198467799856357,5,0.1858798768899501,1.0,1.293188854489164,1.0
2025-01-01,Heroin,substance,1,1.0,33,29.863538424706725,420,0.17186607982762014,1.0,1.105026455026455,1.0
2025-01-01,Tramadol,substance,1,4.0,20,17.962652621498684,60,0.16159081653725038,1.0,1.1134212981474076,1.0
2025-01-01,Gabapentinoids,family,2,5.0,6,5.384486473545607,14,0.056441673853897645,1.0,1.114312391623316,1.0
2025-01-01,root,root,211,1.0,1139,1129.4816854201579,15885,0.04306459810008789,1.0,1.0084271526512636,1.0
2025-01-01,Cyclobenzaprine,substance,1,6.0,6,5.567632271965525,12,0.03123815294996135,1.0,1.07765737874097,1.0
2025-01-01,Cocaine,substance,1,1.0,111,109.14412257601148,1535,0.016898229995093272,1.0,1.017003915375251,1.0
2025-01-01,Olanzapine,substance,1,5.0,6,5.769092650227436,15,0.007472987523269609,1.0,1.0400248988484282,1.0
2025-04-01,Depressants,superclass,40,6.0,566,474.8878813870849,1028,16.183606883895592,0.0001,1.191860273096017,10000.0
2025-04-01,Carfentanil,substance,1,6.0,20,9.23906384021566,20,15.445834180543725,0.0001,2.1647214854111403,10000.0
2025-04-01,Lidocaine,substance,1,4.0,27,10.881019482906506,37,14.937285216186192,0.0001,2.481385135135135,10000.0
2025-04-01,Cutting agents and adulterants,family,5,4.0,33,16.174488420536697,55,11.03461550209761,0.0006,2.0402500000000003,1666.6666666666667
2025-04-01,Benzodiazepines,category,19,6.0,307,252.6883960298983,547,10.809992395676034,0.0009,1.2149350932746255,1111.111111111111
2025-04-01,Depressants and Tranquilizers,category,21,3.0,146,105.61842911407915,481,9.143779914149682,0.0048,1.3823345151470152,208.33333333333334
2025-04-01,Prescription benzodiazepines,family,11,5.0,237,190.72687170689866,509,8.747268449870901,0.0074,1.2426146241428004,135.13513513513513
2025-04-01,Alprazolam,substance,1,6.0,189,152.90650655556917,331,7.892558866850472,0.0166,1.2360494282256966,60.24096385542168
2025-04-01,Dissociatives,family,4,3.0,127,92.22399215782379,420,7.77352602507051,0.0228,1.3770820046768708,43.859649122807014
2025-04-01,Prescription opioids,family,13,4.0,189,148.2171302536454,504,7.589371407663791,0.0252,1.27515625,39.682539682539684
2025-04-01,Narcotic Analgesics,category,18,4.0,208,166.45018992770494,566,7.040778883825936,0.047,1.24962308598351,21.27659574468085
2025-04-01,PCP,substance,1,3.0,107,77.2924886656047,352,6.759892004309076,0.0582,1.3843518542004871,17.18213058419244
2025-04-01,Other substances,category,71,6.0,135,108.09704693052322,234,6.204362149325412,0.0781,1.2488777800448887,12.804097311139564
2025-04-01,Morphine,substance,1,4.0,45,28.819997549319936,98,5.93142824525863,0.1241,1.5614158163265306,8.058017727639001
2025-04-01,Bromazolam,substance,1,6.0,23,14.320548952334272,31,5.019483019655088,0.2847,1.6060836827243947,3.512469265893923
2025-04-01,Codeine,substance,1,6.0,33,22.173753216517582,48,4.970626202858266,0.2892,1.4882460212201591,3.457814661134163
2025-04-01,Benzylfentanyl,substance,1,5.0,5,1.8735449087121676,5,4.908028014901176,0.3242,2.668737737083061,3.0845157310302285
2025-04-01,Inhalants,family,7,2.0,8,2.538659478005146,18,4.824866361633133,0.378,3.1512694275509223,2.6455026455026456
2025-04-01,Medicines and other,superclass,123,4.0,496,441.41649307682883,1501,4.674372578993804,0.395,1.1236553408838552,2.531645569620253
2025-04-01,"1,1-Difluoroethane",substance,1,2.0,7,2.1155495650042884,15,4.563531501049109,0.436,3.3088328989284683,2.293577981651376
2025-04-01,Amphetamine,substance,1,5.0,39,26.979046685455213,72,4.121069251897213,0.5729,1.4455662742533246,1.7455053237912377
2025-04-01,Oxycodone,substance,1,4.0,45,31.17265041048891,106,4.057576593299979,0.5921,1.4435731132075473,1.6889039013680123
2025-04-01,Clonazepam,substance,1,6.0,30,20.787893640485233,45,3.8227594811618983,0.7067,1.4431476569407604,1.4150275930380642
2025-04-01,Promethazine,substance,1,4.0,3,0.8822448229383654,3,3.671693919399617,0.7991,3.4004166666666666,1.2514078338130397
2025-04-01,Antidepressants,category,16,5.0,64,49.46158559000122,132,3.3165374678868194,0.8662,1.2939334482826963,1.1544677903486493
2025-04-01,Antihistamines,family,9,6.0,45,34.184536208797944,74,3.1781829667051955,0.8815,1.316384687074342,1.1344299489506524
2025-04-01,Pregabalin,substance,1,6.0,4,1.847812768043132,4,3.089166836108746,0.9181,2.1647214854111407,1.0892059688487092
2025-04-01,Ephedrine,substance,1,6.0,7,3.695625536086264,8,3.0116903920463356,0.934,1.894131299734748,1.070663811563169
2025-04-01,Designer benzodiazepines,family,8,6.0,25,17.554221296409754,38,2.9527822705798297,0.9402,1.4241588719810137,1.0636034886194425
2025-04-01,Nicotine,substance,1,5.0,3,1.1241269452273004,3,2.9448168089407063,0.9565,2.6687377370830614,1.0454783063251438
2025-04-01,Lorazepam,substance,1,5.0,21,13.86423232447004,37,2.818755377261363,0.9637,1.5146889859120076,1.0376673238559717
2025-04-01,Citalopram,substance,1,6.0,15,9.701017032226442,21,2.739572588562547,0.9747,1.546229632436529,1.0259567046270648
2025-04-01,Fluoxetine,substance,1,5.0,11,6.370052689621369,17,2.5776682504089496,0.9831,1.7268303004655101,1.0171905197843556
2025-04-01,Clozapine,substance,1,3.0,3,0.878323734836417,4,2.546686848425745,0.9867,3.415597098214286,1.0134792743488394
2025-04-01,Trazodone,substance,1,4.0,15,9.116529837029775,31,2.4591290661179617,0.9886,1.6453629032258066,1.0115314586283632
2025-04-01,Cocaine,substance,1,1.0,126,103.81043989707143,1521,2.3932054541512287,0.9904,1.2137507569077794,1.0096930533117934
2025-04-01,Analgesics,category,4,5.0,6,2.997671853939468,8,2.3300286777414874,0.9919,2.0015533028122956,1.0081661457808246
2025-04-01,Doxepin,substance,1,3.0,4,1.5370665359637297,7,2.027553568127798,0.9988,2.6023596938775513,1.001201441730076
2025-04-01,Hydroxyzine,substance,1,6.0,13,8.777110648204877,19,1.9092083890045157,0.9993,1.4811252268602542,1.0007004903432404
2025-04-01,Acetaminophen,substance,1,5.0,4,1.8735449087121676,5,1.8939484026352726,0.9994,2.1349901896664485,1.0006003602161297
2025-04-01,Venlafaxine,substance,1,4.0,5,2.3526528611689743,8,1.8717508796127524,0.9997,2.125260416666667,1.000300090027008
2025-04-01,Antipsychotics,family,13,6.0,34,26.793285136625414,58,1.7972065143128084,0.9998,1.268974663861703,1.0002000400080016
2025-04-01,Dextromethorphan,substance,1,6.0,5,2.7717191520646978,6,1.77790101084563,0.9998,1.8039345711759507,1.0002000400080016
2025-04-01,Ketamine,substance,1,6.0,36,28.641097904668545,62,1.7524141167571852,0.9998,1.2569350560451784,1.0002000400080016
